Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Store ID_encoded,Product ID_encoded,Category_encoded,Region_encoded,Weather Condition_encoded,Seasonality_encoded
2022-01-01,S001,P0011,Furniture,South,-0.12674144761259656,0.12706678813985436,0.8224544639274345,0.10561958551340998,0.13046353998597007,-0.0013421696183247799,Sunny,1.005404480875619,0.23954288814499183,Spring,0,10,2,2,3,1
2022-01-01,S001,P0012,Clothing,West,-1.6042484209472558,-1.0366485921641724,-0.765239088956069,-1.0544938921797782,0.11970331744177973,1.4103499037564229,Snowy,-0.994624570530149,0.26970565784262046,Spring,0,11,0,3,2,1
2022-01-01,S001,P0013,Toys,South,-1.3733879563637152,-0.8704035378350258,-0.4783065191578454,-0.9190444973320377,-0.443286897816748,-1.4130342429930725,Cloudy,-0.994624570530149,-0.3373678082235768,Spring,0,12,4,2,0,1
2022-01-01,S001,P0014,Clothing,West,-0.6269391208769344,-1.1474786283836036,1.4728349554700744,-1.2381931054505066,0.8829105307547055,-1.4130342429930725,Sunny,-0.994624570530149,0.9512315301244836,Spring,0,13,0,3,3,1
2022-01-01,S001,P0015,Clothing,North,0.8043957595410168,2.1497149491444723,0.8415833019139827,2.0459252607218277,1.4547395002459609,0.704503867069049,Snowy,-0.994624570530149,1.5521960808088826,Winter,0,14,0,1,2,3
2022-01-01,S001,P0016,Electronics,North,0.6812701784297952,1.0968296050598767,-0.7843679269426171,1.0540415888660442,-1.2772041449914957,-0.7071882063056986,Cloudy,1.005404480875619,-1.3315937866112362,Autumn,0,15,1,1,0,0
2022-01-01,S001,P0017,Toys,West,0.3349794815544845,1.0137070778953032,1.281546575604592,1.0506346360384666,-1.3091005189617742,1.4103499037564229,Sunny,-0.994624570530149,-1.475916912506219,Winter,0,16,4,3,3,3
2022-01-01,S001,P0018,Clothing,South,-0.2575623775432695,0.13630262449147362,-1.2052023626466783,0.05525193154895458,-1.3667445683056507,-0.7071882063056986,Cloudy,-0.994624570530149,-1.222396924161593,Autumn,0,17,0,2,0,0
2022-01-01,S001,P0019,Clothing,East,0.5966213414158303,1.1153012777631153,1.4537061174835262,1.1612224832255067,0.6972966918674229,-0.0013421696183247799,Cloudy,-0.994624570530149,0.844325510943015,Winter,0,18,0,0,0,3
2022-01-01,S001,P0020,Toys,East,-0.00361586650137495,-0.3439608657927279,1.0711293577525616,-0.2397717673580202,-0.9567032306395421,-0.7071882063056986,Cloudy,-0.994624570530149,-1.0708194612507247,Spring,0,19,4,0,0,1
2022-01-01,S002,P0001,Groceries,South,0.5273632020407683,-0.2977816840346316,0.6502949220485004,-0.2644491554064189,-0.8583240530926595,1.4103499037564229,Sunny,1.005404480875619,-0.9303144074693659,Spring,1,0,3,2,3,1
2022-01-01,S002,P0002,Clothing,West,0.7582236666243087,0.04394426097528102,0.784196787954338,-0.052021042616658936,-0.34490772026986555,-0.0013421696183247799,Rainy,1.005404480875619,-0.3793666014734396,Winter,1,1,0,3,1,3
2022-01-01,S002,P0003,Furniture,East,1.312288781624806,0.42261355139167067,0.17207397238479455,0.32265168861070687,-1.3325424323616173,1.4103499037564229,Snowy,1.005404480875619,-1.2655411390455429,Spring,1,2,2,0,2,1
2022-01-01,S002,P0004,Toys,West,-0.642329818515837,-0.6764509744510213,0.0955586204386016,-0.7983278714684162,-1.1123421638680087,-1.4130342429930725,Cloudy,-0.994624570530149,-1.0341659689599356,Autumn,1,3,4,3,0,0
2022-01-01,S002,P0005,Toys,West,0.050251575234784504,0.18248180624956992,-1.6260367983507396,0.08867690118167358,1.081974647822226,1.4103499037564229,Rainy,-0.994624570530149,0.9733763483835021,Autumn,1,4,4,3,1,0
2022-01-01,S002,P0006,Furniture,North,1.6739701761390193,1.0506504233017804,1.109387033725658,0.9327724841655178,1.1703621901495034,1.4103499037564229,Cloudy,-0.994624570530149,1.2093332050054577,Winter,1,5,2,1,0,3
2022-01-01,S002,P0007,Groceries,West,1.4277190139165763,2.3713750215833347,-0.765239088956069,2.396012683706946,1.383260879059554,-0.7071882063056986,Sunny,-0.994624570530149,1.4578896996023727,Summer,1,6,3,3,3,2
2022-01-01,S002,P0008,Electronics,West,0.22724459808216557,-0.9904694104060762,-0.21050278734617014,-0.9735557425732767,0.45442309729855607,1.4103499037564229,Snowy,-0.994624570530149,0.38997492942177275,Summer,1,7,1,3,2,2
2022-01-01,S002,P0009,Clothing,South,-1.2425670264330424,-1.1751861374384613,-0.49743535714439363,-1.1647134201422153,1.0051159153637241,-0.7071882063056986,Rainy,1.005404480875619,1.0275929723969612,Winter,1,8,0,2,1,3
2022-01-01,S002,P0010,Electronics,North,-0.903971678377183,-0.09459328429900789,1.358061927550785,-0.0784479469819217,0.21923537597554008,-1.4130342429930725,Snowy,1.005404480875619,0.38462962846269927,Winter,1,9,1,1,2,3
2022-01-01,S002,P0011,Groceries,West,-1.5965530721278045,-1.1382427920319842,-1.4730060944583536,-1.2322999978568594,-0.7883826065554226,-1.4130342429930725,Snowy,1.005404480875619,-0.8081360998334017,Autumn,1,10,3,3,2,0
2022-01-01,S002,P0012,Groceries,East,0.050251575234784504,-1.0274127558125532,0.4972642181561145,-0.9576259361091983,-1.3671288619679434,-0.7071882063056986,Rainy,1.005404480875619,-1.3797014952428968,Winter,1,11,3,0,1,3
2022-01-01,S002,P0013,Clothing,East,0.8813492477355304,1.355433022905216,1.281546575604592,1.458824416704702,0.10164151531403177,1.4103499037564229,Cloudy,-0.994624570530149,0.1280551824271744,Spring,1,12,0,0,0,1
2022-01-01,S002,P0014,Electronics,East,1.466195758013833,2.0573565856282796,-0.6313372230502313,2.109460326965839,1.3890252839939419,1.4103499037564229,Cloudy,-0.994624570530149,1.3632015111845002,Summer,1,13,1,0,0,2
2022-01-01,S002,P0015,Toys,South,-0.5961577255991289,-0.0668857752441501,-0.3061469772789113,0.06703814673624946,0.1831117717200439,0.704503867069049,Sunny,1.005404480875619,0.0032042243116733047,Winter,1,14,4,2,3,3
2022-01-01,S002,P0016,Toys,South,-0.24986702872381816,-0.6764509744510213,-0.4783065191578454,-0.7660999393156568,-0.3645066970467835,1.4103499037564229,Rainy,1.005404480875619,-0.4954359937276056,Spring,1,15,4,2,1,1
2022-01-01,S002,P0017,Groceries,West,0.9506073871105924,2.1866582945509494,-0.34440465325200775,2.2985001689933107,-1.668799386867564,1.4103499037564229,Cloudy,1.005404480875619,-1.7237097926804088,Winter,1,16,3,3,0,3
2022-01-01,S002,P0018,Groceries,North,-0.311429819279429,0.21942515165604695,0.5737795701023074,0.33278046728728833,0.14237664351703797,-0.7071882063056986,Cloudy,-0.994624570530149,-0.02886758144276717,Summer,1,17,3,1,0,2
2022-01-01,S002,P0019,Toys,East,-1.5965530721278045,-1.1197711193287458,1.4537061174835262,-0.9842370000867626,1.1473045704119524,-0.7071882063056986,Sunny,1.005404480875619,0.9878850224152727,Winter,1,18,4,0,3,3
2022-01-01,S002,P0020,Toys,West,-0.4114693539322965,-0.32548919308948937,-1.3773619045256125,-0.24188960289948727,1.2283905331556721,-1.4130342429930725,Rainy,1.005404480875619,1.39030982319123,Spring,1,19,4,3,1,1
2022-01-01,S003,P0001,Toys,South,-0.2575623775432695,0.09935927908499657,1.3389330895642368,0.18250622364927882,0.46403043885586887,-0.7071882063056986,Sunny,1.005404480875619,0.4674817933283376,Summer,2,0,4,2,3,2
2022-01-01,S003,P0002,Electronics,West,-1.2271763287941397,-1.2213653191965577,1.1285158717122061,-1.1985067089995372,-1.0350991377472143,-0.0013421696183247799,Sunny,1.005404480875619,-1.126945121320996,Spring,2,1,1,3,3,1
2022-01-01,S003,P0003,Groceries,South,0.7736143642632114,-0.5471492655283516,0.6694237600350487,-0.609840508277849,0.039385942022644914,-0.0013421696183247799,Sunny,1.005404480875619,0.07689301610461423,Spring,2,2,3,2,3,1
2022-01-01,S003,P0004,Toys,South,-0.9347530736549884,-0.9719977377028376,0.6694237600350487,-0.9049562869909744,1.3217738930927525,1.4103499037564229,Rainy,1.005404480875619,1.468198494309157,Winter,2,3,4,2,1,3
2022-01-01,S003,P0005,Clothing,West,1.2584213398886466,1.743338149673225,-1.7216809882834807,1.7462975715073163,1.6453491567430463,1.4103499037564229,Sunny,-0.994624570530149,1.4659076510409832,Winter,2,4,0,3,3,3
2022-01-01,S003,P0006,Groceries,North,1.3969376186387708,0.24713266071090476,-1.6834233123103841,0.16482690086833637,0.8160434335158089,-0.7071882063056986,Rainy,1.005404480875619,0.6198228706619303,Summer,2,5,3,1,1,2
2022-01-01,S003,P0007,Electronics,North,-0.6577205161547397,-0.9442902286479798,-0.057472083453784274,-1.0530206152813664,1.2241633028704546,0.704503867069049,Rainy,1.005404480875619,1.349838258786817,Summer,2,6,1,1,1,2
2022-01-01,S003,P0008,Toys,North,-0.39607865629339384,-0.8242243560769295,-0.057472083453784274,-0.88202841525944,0.43789846981997843,0.704503867069049,Cloudy,1.005404480875619,0.5846966072165906,Spring,2,7,4,1,0,1
2022-01-01,S003,P0009,Groceries,South,0.8197864571799195,-1.1197711193287458,1.4154484415104298,-1.0241075561500335,0.7580150905096396,0.704503867069049,Snowy,1.005404480875619,0.7171837095593397,Winter,2,8,3,2,2,3
2022-01-01,S003,P0010,Groceries,South,-0.8347135390021208,-0.09459328429900789,0.2677181623175357,0.0006486065015650019,1.6122999017858903,-0.7071882063056986,Rainy,1.005404480875619,1.5521960808088826,Summer,2,9,3,2,1,2
2022-01-01,S003,P0011,Toys,East,0.13490041224874935,0.8844053689726337,0.860712139900531,0.9277080948272272,0.04053882300952249,-1.4130342429930725,Snowy,1.005404480875619,0.10323771368861921,Winter,2,10,4,0,2,3
2022-01-01,S003,P0012,Electronics,North,0.281112039818325,0.3579626969303359,-1.0521716587542924,0.32670320008133946,1.3544388543876156,1.4103499037564229,Cloudy,-0.994624570530149,1.3124211520733027,Summer,2,11,1,1,0,2
2022-01-01,S003,P0013,Furniture,North,-1.719678653239026,-1.1012994466255073,1.185902385671851,-1.1823927429231575,0.7241972482278988,1.4103499037564229,Cloudy,1.005404480875619,0.8210352710499094,Summer,2,12,2,1,0,2
2022-01-01,S003,P0014,Electronics,South,0.9506073871105924,2.1497149491444723,-1.6069079603641911,2.2707841473419377,0.9182655476856165,-0.7071882063056986,Rainy,-0.994624570530149,1.044774296908269,Spring,2,13,1,2,1,1
2022-01-01,S003,P0015,Clothing,West,1.312288781624806,1.143008786817973,-1.6451656363372877,1.1518303429981311,-1.0535452335372548,-0.7071882063056986,Snowy,-0.994624570530149,-1.216669815991157,Autumn,2,14,0,3,2,0
2022-01-01,S003,P0016,Groceries,South,1.6354934320417627,1.9465265494088486,-0.32527581526545957,1.916092734049283,1.6541879109757742,0.704503867069049,Rainy,-0.994624570530149,1.6965192067038655,Winter,2,15,3,2,1,3
2022-01-01,S003,P0017,Clothing,East,1.1891632005135844,0.12706678813985436,1.109387033725658,0.15239612703798636,-1.0773714405993902,-0.7071882063056986,Cloudy,1.005404480875619,-1.0593652449098532,Spring,2,16,0,0,0,1
2022-01-01,S003,P0018,Toys,West,-0.5422902838629695,-0.6118001199896864,1.1476447096987545,-0.5364529027757082,1.6119156081235977,0.704503867069049,Snowy,1.005404480875619,1.5170698173635428,Winter,2,17,4,3,2,3
2022-01-01,S003,P0019,Clothing,East,0.4273236673879007,1.0414145869501612,-1.3964907425121607,1.1692334263606212,-1.0923588934287982,0.704503867069049,Cloudy,1.005404480875619,-1.1582533126527117,Summer,2,18,0,0,0,2
2022-01-01,S003,P0020,Electronics,North,1.204553898152487,2.1589507854960917,-0.21050278734617014,2.2679296733512646,1.5646474876616188,1.4103499037564229,Cloudy,1.005404480875619,1.548378008695259,Spring,2,19,1,1,0,1
2022-01-01,S004,P0001,Toys,South,1.5585399438472491,1.2446029866857848,-0.8417544409022618,1.3386602696779848,-1.5185405649111925,0.704503867069049,Sunny,-0.994624570530149,-1.4911892009607142,Winter,3,0,4,2,3,3
2022-01-01,S004,P0002,Clothing,North,1.443109711555479,0.40414187868843215,1.3963196035238814,0.3203496934569383,-0.5382074324029981,-0.7071882063056986,Sunny,-0.994624570530149,-0.38547551685523795,Autumn,3,1,0,1,3,0
2022-01-01,S004,P0003,Clothing,West,1.3199841304442572,1.9188190403539909,-1.587779122377643,1.9489652248450975,1.3137037261846094,1.4103499037564229,Cloudy,-0.994624570530149,1.445290061627414,Autumn,3,2,0,3,0,0
2022-01-01,S004,P0004,Groceries,West,1.2507259910691952,-1.2583086646030346,0.9563563298332721,-1.3229065271091887,1.2333863507654752,-0.0013421696183247799,Sunny,-0.994624570530149,1.3444929578277434,Spring,3,3,3,3,3,1
2022-01-01,S004,P0005,Groceries,North,0.9429120382911411,0.5888586057208174,1.185902385671851,0.5092053758721083,1.0216405428423017,-1.4130342429930725,Snowy,1.005404480875619,1.1482440511874759,Spring,3,4,3,1,2,1
2022-01-01,S004,P0006,Electronics,East,1.5046725021110898,2.2697808217155226,1.6258656593624603,2.349236142182369,-0.5297529718325629,-0.0013421696183247799,Snowy,-0.994624570530149,-0.5836334595523174,Summer,3,5,1,0,2,2
2022-01-01,S004,P0007,Electronics,West,-0.08056935469588845,0.49650024220462474,0.5546507321157592,0.5173083988133735,0.4659519071673318,1.4103499037564229,Cloudy,-0.994624570530149,0.36783011116275427,Summer,3,6,1,3,0,2
2022-01-01,S004,P0008,Furniture,South,-0.18830423816820735,-0.7872810106704524,0.5163930561426627,-0.7945525994162359,1.1815067063559859,1.4103499037564229,Snowy,1.005404480875619,1.1833703146328156,Winter,3,7,2,2,2,3
2022-01-01,S004,P0009,Furniture,North,-1.6273344674056098,-0.8888752105382642,-0.7078525749964242,-0.8240181373844729,0.15736409634644563,-0.0013421696183247799,Rainy,1.005404480875619,0.22732505738139538,Summer,3,8,2,1,1,2
2022-01-01,S004,P0010,Groceries,East,1.3276794792637088,-0.2977816840346316,-0.26788930130581484,-0.24161336348103504,-0.8321920840567688,0.704503867069049,Cloudy,-0.994624570530149,-0.6871032138315246,Summer,3,9,3,0,0,2
2022-01-01,S004,P0011,Electronics,West,-0.5345949350435181,-0.8334601924285487,-1.587779122377643,-0.8712550779398032,-0.011340821399966205,-1.4130342429930725,Sunny,1.005404480875619,0.09980144878635758,Spring,3,10,1,3,3,1
2022-01-01,S004,P0012,Electronics,North,0.5735352949574763,-1.1751861374384613,1.0520005197660134,-1.2920597920486905,-1.5711887966452662,-0.7071882063056986,Rainy,1.005404480875619,-1.3968828197542043,Spring,3,11,1,1,1,1
2022-01-01,S004,P0013,Furniture,East,-0.642329818515837,-0.7411018289123561,-0.8608832788888101,-0.7992486695299236,0.25651186121791353,-1.4130342429930725,Sunny,-0.994624570530149,0.3349946909855889,Autumn,3,12,2,0,3,0
2022-01-01,S004,P0014,Electronics,West,1.0121701776662033,-0.6764509744510213,0.5546507321157592,-0.6587348853438926,0.4536545099739712,-0.0013421696183247799,Snowy,1.005404480875619,0.5087169721554755,Winter,3,13,1,3,2,3
2022-01-01,S004,P0015,Clothing,South,-0.3576019121961371,0.41337771504005144,0.3251046762771804,0.2825969729351345,0.20770656610676458,-0.7071882063056986,Cloudy,-0.994624570530149,0.3865386645195111,Autumn,3,14,0,2,0,0
2022-01-01,S004,P0016,Groceries,South,-0.0882647035153398,-0.3901400475508242,-1.6451656363372877,-0.3979648743249936,1.50354479535711,0.704503867069049,Rainy,-0.994624570530149,1.588085958676947,Summer,3,15,3,2,1,2
2022-01-01,S004,P0017,Electronics,South,-0.5499856326824208,-0.8334601924285487,-0.6695948990233278,-0.7932634821301253,-1.1369369582547295,-1.4130342429930725,Rainy,-0.994624570530149,-1.0337841617485732,Winter,3,16,1,2,1,3
2022-01-01,S004,P0018,Groceries,West,-1.0117065618495018,-1.1844219737900805,-1.587779122377643,-1.0494295028414873,-1.4758839683967238,-0.7071882063056986,Cloudy,1.005404480875619,-1.3881012538928694,Spring,3,17,3,3,0,1
2022-01-01,S004,P0019,Groceries,West,0.6504887831519899,0.3302551878754781,0.28684700030408394,0.368139112849173,0.6173636101105808,0.704503867069049,Rainy,1.005404480875619,0.7141292518684402,Spring,3,18,3,3,1,1
2022-01-01,S004,P0020,Clothing,West,-0.48842284212681003,-0.630271792692925,-1.3964907425121607,-0.5064348859705667,-1.6768695537757066,1.4103499037564229,Snowy,-0.994624570530149,-1.7519635263212257,Winter,3,19,0,3,2,3
2022-01-01,S005,P0001,Toys,West,-1.257957724071945,-0.5471492655283516,-0.9565274688215513,-0.5322172316927742,0.5839300614911322,-0.0013421696183247799,Cloudy,-0.994624570530149,0.5782058846234304,Winter,4,0,4,3,0,3
2022-01-01,S005,P0002,Clothing,West,1.0814283170412655,1.4939705681795048,-0.057472083453784274,1.3967626273591025,0.07743101458960353,-0.7071882063056986,Snowy,1.005404480875619,0.21243457613826222,Autumn,4,1,0,3,2,0
2022-01-01,S005,P0003,Electronics,North,0.8428725036382736,-0.667215138099402,-1.6069079603641911,-0.6008166872750764,-0.7288170889000832,-0.7071882063056986,Sunny,-0.994624570530149,-0.5427800879365419,Spring,4,2,1,1,3,1
2022-01-01,S005,P0004,Furniture,West,1.243030642249744,1.5124422408827434,1.2241600616449475,1.3882912851932345,-0.16774834195301797,0.704503867069049,Snowy,1.005404480875619,-0.017031557890533046,Spring,4,3,2,3,2,1
2022-01-01,S005,P0005,Clothing,West,-0.7269786555298019,-1.0643561012190301,-1.2052023626466783,-0.9451030824726977,1.4497436826361583,0.704503867069049,Rainy,1.005404480875619,1.571286441377002,Winter,4,4,0,3,1,3
2022-01-01,S005,P0006,Groceries,North,-0.6885019114325451,0.3671985332819551,1.0137428437929168,0.3019337322267901,0.21616102667719977,1.4103499037564229,Cloudy,-0.994624570530149,0.22923409343820722,Summer,4,5,3,1,0,2
2022-01-01,S005,P0007,Clothing,South,0.13490041224874935,-0.04841410254091158,0.5737795701023074,-0.17190895022492403,-0.3329946167387976,0.704503867069049,Snowy,-0.994624570530149,-0.1644091414764149,Summer,4,6,0,2,2,2
2022-01-01,S005,P0008,Toys,West,1.5662352926667005,1.669451458860271,1.6641233353355567,1.725303375704947,-0.8091344643192181,-0.7071882063056986,Snowy,1.005404480875619,-0.943295852655687,Winter,4,7,4,3,2,3
2022-01-01,S005,P0009,Groceries,West,-0.7115879578908992,-0.3624325384959664,-1.587779122377643,-0.44796420906484596,1.2556753831784406,-0.7071882063056986,Snowy,-0.994624570530149,1.157025617048811,Spring,4,8,3,3,2,1
2022-01-01,S005,P0010,Clothing,East,-1.4426460957387774,-1.1844219737900805,0.5929084080888557,-1.168396612388245,-0.695383540280635,-0.0013421696183247799,Rainy,1.005404480875619,-0.6977938157496716,Summer,4,9,0,0,1,2
2022-01-01,S005,P0011,Groceries,West,1.1737725028746817,-0.2977816840346316,0.3442335142637286,-0.4292720084162455,-0.03900996508502719,-0.0013421696183247799,Rainy,1.005404480875619,-0.08079336218805196,Summer,4,10,3,3,1,2
2022-01-01,S005,P0012,Electronics,West,-0.22678098226546411,-0.45479090201215905,1.4919637934566228,-0.46665640971344646,0.48055506633444706,0.704503867069049,Sunny,-0.994624570530149,0.32010420974245574,Summer,4,11,1,3,3,2
2022-01-01,S005,P0013,Furniture,South,0.3272841327350331,0.9398203870823493,-0.2870181392923631,1.0616842127765553,1.0393180513077576,-0.7071882063056986,Cloudy,-0.994624570530149,1.2196419997122425,Summer,4,12,2,2,0,2
2022-01-01,S005,P0014,Electronics,South,0.3888469232906439,0.3210193515238588,-1.2817177145928713,0.43535737133921415,-0.4809476767214142,1.4103499037564229,Cloudy,1.005404480875619,-0.501544909109404,Autumn,4,13,1,2,0,0
2022-01-01,S005,P0015,Furniture,West,1.05064692176346,1.0506504233017804,0.17207397238479455,1.1005418909721685,-1.6753323791265367,-0.0013421696183247799,Cloudy,-0.994624570530149,-1.6752202768373856,Spring,4,14,2,3,0,1
2022-01-01,S005,P0016,Clothing,South,-1.5657716768499992,-1.1567144647352228,-1.4921349324449018,-1.2837726094951236,-1.4924085958753015,-0.7071882063056986,Sunny,-0.994624570530149,-1.4190276380132227,Winter,4,15,0,2,3,3
2022-01-01,S005,P0017,Electronics,East,0.873653898916079,2.168186621847711,-0.2296316253327184,2.290673385470498,1.6591837285855766,0.704503867069049,Sunny,1.005404480875619,1.8049524547307838,Spring,4,16,1,0,3,1
2022-01-01,S005,P0018,Furniture,West,-0.8731902830993775,-0.2700741749797738,-0.8417544409022618,-0.3434536290837548,-0.23730549482796245,-0.0013421696183247799,Snowy,1.005404480875619,-0.19533552559676845,Spring,4,17,2,3,2,1
2022-01-01,S005,P0019,Groceries,South,-0.3037344704599776,-0.2793100113313931,0.2677181623175357,-0.20201904683621635,1.2714314233324335,-0.7071882063056986,Rainy,-0.994624570530149,1.3750375347367343,Spring,4,18,3,2,1,1
2022-01-01,S005,P0020,Electronics,South,-1.281043770530299,-0.32548919308948937,-1.1095581727139372,-0.3254980668843602,-1.694547062241162,-0.0013421696183247799,Snowy,1.005404480875619,-1.756545212857574,Autumn,4,19,1,2,2,0
2022-01-02,S001,P0001,Groceries,West,-1.2194809799746884,-0.5102059201218746,-0.11485859741342898,-0.44501765526802234,-1.0447064793045269,-0.0013421696183247799,Cloudy,-0.994624570530149,-0.9261145281443797,Spring,0,0,3,3,0,1
2022-01-02,S001,P0002,Clothing,West,1.0891236658607168,0.24713266071090476,-0.5930795470771348,0.2792820999137077,-1.3586744013975078,0.704503867069049,Cloudy,-0.994624570530149,-1.3892466755269564,Spring,0,1,0,3,0,1
2022-01-02,S001,P0003,Clothing,South,1.643188780861214,2.750044311999724,1.0137428437929168,2.747262614244717,0.6092934432024378,-0.0013421696183247799,Snowy,-0.994624570530149,0.6790029884231009,Summer,0,2,0,2,2,2
2022-01-02,S001,P0004,Groceries,East,-0.20369493580711007,-0.1869516478152005,-0.057472083453784274,-0.0676746096622851,-0.21424787509041177,-0.7071882063056986,Snowy,-0.994624570530149,-0.17891781550818575,Summer,0,3,3,0,2,2
2022-01-02,S001,P0005,Electronics,East,-0.28064842400162354,0.5888586057208174,-1.3391042285525159,0.5803830660266315,-1.2057255238050888,0.704503867069049,Sunny,1.005404480875619,-1.372828965438374,Summer,0,4,1,0,3,2
2022-01-02,S001,P0006,Furniture,East,1.5123678509305412,-0.7226301562091175,-1.4921349324449018,-0.8259518133136385,-0.2911066075489139,-1.4130342429930725,Snowy,1.005404480875619,-0.31789564044409513,Summer,0,5,2,0,2,2
2022-01-02,S001,P0007,Electronics,North,-0.7423693531687046,-0.7411018289123561,0.7459391119812415,-0.7455661425440415,-1.4616651028919008,-0.7071882063056986,Snowy,1.005404480875619,-1.456444744726737,Autumn,0,6,1,1,2,0
2022-01-02,S001,P0008,Clothing,East,-1.4041693516415208,-0.5748567745832094,0.210331648357891,-0.6835043531984418,0.1442981118285004,-0.7071882063056986,Cloudy,-0.994624570530149,0.2448881891040653,Autumn,0,7,0,0,0,0
2022-01-02,S001,P0009,Toys,South,-1.3503019099053613,-0.7595735016155947,1.3771907655373332,-0.6507239422087782,1.7149063096179908,1.4103499037564229,Cloudy,-0.994624570530149,1.5449417437929973,Spring,0,8,4,2,0,1
2022-01-02,S001,P0010,Clothing,North,-0.796236794904864,-0.8981110468898835,1.0137428437929168,-0.8606659002324679,-1.6791753157494618,-0.7071882063056986,Sunny,-0.994624570530149,-1.6202400384012015,Summer,0,9,0,1,3,2
2022-01-02,S001,P0011,Furniture,East,-0.4576414468490046,-1.1474786283836036,1.205031223658399,-1.1450083416259567,-0.04977018762921725,-1.4130342429930725,Cloudy,1.005404480875619,-0.05177601412451052,Spring,0,10,2,0,0,1
2022-01-02,S001,P0012,Furniture,East,0.050251575234784504,-0.7411018289123561,1.4728349554700744,-0.64971106434112,0.10394727728778692,-0.7071882063056986,Snowy,1.005404480875619,0.22312517805640913,Summer,0,11,2,0,2,2
2022-01-02,S001,P0013,Toys,North,1.3892422698193194,-0.9719977377028376,0.2677181623175357,-0.8914205554868154,-0.7541804706113892,0.704503867069049,Cloudy,1.005404480875619,-0.9196238055512191,Autumn,0,12,4,1,0,0
2022-01-02,S001,P0014,Electronics,West,-1.4657321421971314,-1.0274127558125532,-1.7216809882834807,-1.0857089464648795,-0.9117408721513183,-1.4130342429930725,Cloudy,1.005404480875619,-1.0135483795463665,Spring,0,13,1,3,0,1
2022-01-02,S001,P0015,Electronics,East,-0.21908563344601276,0.5703869330175788,-0.8226256029157136,0.570530526768502,-1.0404792490193093,1.4103499037564229,Cloudy,1.005404480875619,-0.9490229608261229,Winter,0,14,1,0,0,3
2022-01-02,S001,P0016,Electronics,West,0.9583027359300439,-0.5471492655283516,0.707681436008145,-0.6788082830847542,-0.7480317720147088,0.704503867069049,Snowy,-0.994624570530149,-0.6538859864429967,Summer,0,15,1,3,2,2
2022-01-02,S001,P0017,Furniture,West,-0.24986702872381816,0.26560433341414325,-0.09572975942688074,0.3737559810243683,-1.0358677250717991,-0.7071882063056986,Cloudy,-0.994624570530149,-1.0555471727962293,Autumn,0,16,2,3,0,0
